date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2021-05-30,1059,0,1046,9,,0,4,0,0,0,0,,0,0,北京
2021-05-31,1059,0,1046,9,,0,4,0,0,0,0,,0,0,北京
2021-06-01,1059,0,1046,9,,0,4,0,0,0,0,,0,0,北京
2021-06-02,1060,0,1046,9,,0,5,1,0,0,0,,0,0,北京
2021-06-03,1061,0,1046,9,,0,6,1,0,0,0,,0,0,北京
2021-06-04,1063,0,1046,9,,0,8,2,0,0,0,,0,0,北京
2021-06-05,1064,0,1046,9,,0,9,1,0,0,0,,0,0,北京
2021-06-06,1064,0,1046,9,,0,9,0,0,0,0,,0,0,北京
2021-06-07,1065,0,1046,9,,0,10,1,0,0,0,,0,0,北京
2021-06-08,1067,0,1046,9,,0,12,2,0,0,0,,0,0,北京
2021-06-09,1067,0,1047,9,,0,11,0,0,1,0,,0,0,北京
2021-06-10,1068,0,1047,9,,0,12,1,0,0,0,,0,0,北京
2021-06-11,1069,0,1048,9,,0,12,1,0,1,0,,0,0,北京
2021-06-12,1069,0,1048,9,,0,12,0,0,0,0,,0,0,北京
2021-06-13,1070,0,1048,9,,0,13,1,0,0,0,,0,0,北京
2021-06-14,1071,0,1048,9,,0,14,1,0,0,0,,0,0,北京
2021-06-15,1071,0,1048,9,,0,14,0,0,0,0,,0,0,北京
2021-06-16,1072,0,1048,9,,0,15,1,0,0,0,,0,0,北京
2021-06-17,1072,0,1048,9,,0,15,0,0,0,0,,0,0,北京
2021-06-18,1073,0,1048,9,,0,16,1,0,0,0,,0,0,北京
2021-06-19,1073,0,1048,9,,0,16,0,0,0,0,,0,0,北京
2021-06-20,1075,0,1050,9,,0,16,2,0,2,0,,0,0,北京
2021-06-21,1075,0,1051,9,,0,15,0,0,1,0,,0,0,北京
2021-06-22,1075,0,1051,9,,0,15,0,0,0,0,,0,0,北京
2021-06-23,1075,0,1051,9,,0,15,0,0,0,0,,0,0,北京
2021-06-24,1076,0,1051,9,,0,16,1,0,0,0,,0,0,北京
2021-06-25,1076,0,1051,9,,0,16,1,0,0,0,,0,0,北京
2020-01-23,24,0,0,0,,0,24,0,0,0,0,,0,0,湖南
2020-01-24,43,0,0,0,,0,43,19,0,0,0,,0,0,湖南
2020-01-25,69,0,0,0,,0,69,26,0,0,0,,0,0,湖南
2020-01-26,100,0,0,0,,0,100,31,0,0,0,,0,0,湖南
2020-01-27,143,0,0,0,,0,143,43,0,0,0,,0,0,湖南
2020-01-28,221,0,0,0,,0,221,78,0,0,0,,0,0,湖南
2020-01-29,277,0,0,0,,0,277,56,0,0,0,,0,0,湖南
2020-01-30,332,0,2,0,,0,330,55,0,2,0,,0,0,湖南
2020-01-31,389,0,3,0,,0,386,57,0,1,0,,0,0,湖南
2020-02-01,463,0,8,0,,0,455,74,0,5,0,,0,0,湖南
2020-02-02,521,0,16,0,,0,505,58,0,8,0,,0,0,湖南
2020-02-03,593,0,22,0,,0,571,72,0,6,0,,0,0,湖南
2020-02-04,661,0,35,0,,0,626,68,0,13,0,,0,0,湖南
2020-02-05,711,0,56,0,,0,655,50,0,21,0,,0,0,湖南
2020-02-06,772,0,91,0,,0,681,61,0,35,0,,0,0,湖南
2020-02-07,803,0,119,0,,0,684,31,0,28,0,,0,0,湖南
2020-02-08,838,0,159,1,,0,678,35,0,40,1,,0,0,湖南
2020-02-09,879,0,186,1,,0,692,41,0,27,0,,0,0,湖南
2020-02-10,912,0,213,1,,0,698,33,0,27,0,,0,0,湖南
2020-02-11,946,0,263,2,,0,681,34,0,50,1,,0,0,湖南
2020-02-12,968,0,312,2,,0,654,22,0,49,0,,0,0,湖南
2020-02-13,988,0,352,2,,0,634,20,0,40,0,,0,0,湖南
2020-02-14,1001,0,389,2,,0,610,13,0,37,0,,0,0,湖南
2020-02-15,1004,0,430,3,,0,571,3,0,41,1,,0,0,湖南
2020-02-16,1006,0,467,3,,0,536,2,0,37,0,,0,0,湖南
2020-02-17,1007,0,501,4,,0,502,1,0,34,1,,0,0,湖南
2020-02-18,1008,0,542,4,,0,462,1,0,41,0,,0,0,湖南
2020-02-19,1010,0,578,4,,0,428,2,0,36,0,,0,0,湖南
2020-02-20,1011,0,638,4,,0,369,1,0,60,0,,0,0,湖南
2020-02-21,1013,0,670,4,,0,339,2,0,32,0,,0,0,湖南
2020-02-22,1016,0,704,4,,0,308,3,0,34,0,,0,0,湖南
2020-02-23,1016,0,721,4,,0,291,0,0,17,0,,0,0,湖南
2020-02-24,1016,0,751,4,,0,261,0,0,30,0,,0,0,湖南
2020-02-25,1016,0,779,4,,0,233,0,0,28,0,,0,0,湖南
2020-02-26,1017,0,793,4,,0,220,1,0,14,0,,0,0,湖南
2020-02-27,1017,0,820,4,,0,193,0,0,27,0,,0,0,湖南
2020-02-28,1018,0,841,4,,0,173,1,0,21,0,,0,0,湖南
2020-02-29,1018,0,853,4,,0,161,0,0,12,0,,0,0,湖南
2020-03-01,1018,0,876,4,,0,138,0,0,23,0,,0,0,湖南
2020-03-02,1018,0,892,4,,0,122,0,0,16,0,,0,0,湖南
2020-03-03,1018,0,913,4,,0,101,0,0,21,0,,0,0,湖南
2020-03-04,1018,0,933,4,,0,81,0,0,20,0,,0,0,湖南
2020-03-05,1018,0,933,4,,0,81,0,0,0,0,,0,0,湖南
2020-03-06,1018,0,959,4,,0,55,0,0,26,0,,0,0,湖南
2020-03-07,1018,0,965,4,,0,49,0,0,6,0,,0,0,湖南
2020-03-08,1018,0,979,4,,0,35,0,0,14,0,,0,0,湖南
2020-03-09,1018,0,988,4,,0,26,0,0,9,0,,0,0,湖南
2020-03-10,1018,0,995,4,,0,19,0,0,7,0,,0,0,湖南
2020-03-11,1018,0,998,4,,0,16,0,0,3,0,,0,0,湖南
2020-03-12,1018,0,1004,4,,0,10,0,0,6,0,,0,0,湖南
2020-03-13,1018,0,1009,4,,0,5,0,0,5,0,,0,0,湖南
2020-03-14,1018,0,1014,4,,0,0,0,0,5,0,,0,0,湖南
2020-03-15,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-16,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-17,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-18,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-19,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-20,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-21,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-22,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-23,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-24,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-25,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-26,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-27,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-28,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-29,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-30,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-03-31,1018,0,1014,4,,0,0,0,0,0,0,,0,0,湖南
2020-04-01,1019,0,1014,4,,0,1,1,0,0,0,,0,0,湖南
2020-04-02,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-03,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-04,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-05,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-06,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-07,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-08,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-09,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-10,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-11,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-12,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-13,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-14,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-15,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-16,1019,0,1014,4,,0,1,0,0,0,0,,0,0,湖南
2020-04-17,1019,0,1015,4,,0,0,0,0,1,0,,0,0,湖南
2020-04-18,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-04-19,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-04-20,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-04-21,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-04-22,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-04-23,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-04-24,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-04-25,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-04-26,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-04-27,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-04-28,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-04-29,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-04-30,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-01,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-02,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-03,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-04,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-05,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-06,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-07,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-08,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-09,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-10,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-11,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-12,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-13,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-14,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-15,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-16,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-17,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-18,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-19,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-20,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-21,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-22,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-23,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-24,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-25,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-26,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-27,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-28,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-29,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-30,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-05-31,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-01,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-02,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-03,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-04,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-05,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-06,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-07,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-08,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-09,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-10,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-11,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-12,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-13,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-14,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-15,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-16,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-17,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-18,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-19,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-20,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-21,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-22,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-23,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-24,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-25,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-26,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-27,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-28,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-29,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-06-30,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-01,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-02,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-03,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-04,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-05,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-06,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-07,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-08,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-09,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-10,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-11,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-12,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-13,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-14,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-15,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-16,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-17,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-18,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-19,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-20,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-21,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-22,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-23,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-24,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-25,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-26,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-27,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-28,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-29,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-30,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-07-31,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-01,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-02,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-03,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-04,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-05,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-06,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-07,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-08,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-09,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-10,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-11,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-12,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-13,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-14,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-15,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-16,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-17,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-18,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-19,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-20,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-21,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-22,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-23,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-24,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-25,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-26,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-27,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-28,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-29,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-30,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-08-31,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-01,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-02,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-03,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-04,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-05,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-06,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-07,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-08,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-09,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-10,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-11,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-12,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-13,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-14,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-15,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-16,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-17,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-18,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-19,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-20,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-21,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-22,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-23,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-24,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-25,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-26,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-27,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-28,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-29,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-09-30,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-01,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-02,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-03,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-04,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-05,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-06,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-07,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-08,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-09,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-10,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-11,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-12,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-13,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-14,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-15,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-16,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-17,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-18,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-19,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-20,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-21,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-22,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-23,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-24,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-25,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-26,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-27,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-28,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-29,1019,0,1015,4,,0,0,0,0,0,0,,0,0,湖南
2020-10-30,1020,0,1015,4,,0,1,1,0,0,0,,0,0,湖南
2020-10-31,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-01,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-02,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-03,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-04,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-05,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-06,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-08,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-09,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-10,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-11,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-12,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-13,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-14,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-15,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-16,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-17,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-18,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-19,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-20,1020,0,1015,4,,0,1,0,0,0,0,,0,0,湖南
2020-11-21,1020,0,1016,4,,0,0,0,0,1,0,,0,0,湖南
2020-11-22,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-11-23,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-11-24,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-11-25,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-11-26,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-11-27,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-11-28,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-11-29,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-11-30,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-01,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-02,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-03,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-04,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-05,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-06,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-07,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-08,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-09,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-10,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-11,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-12,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-13,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-14,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-15,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-16,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-17,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-18,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-19,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
2020-12-20,1020,0,1016,4,,0,0,0,0,0,0,,0,0,湖南
